member_id,cluster,cost,decision_score,value,uplift_score,p_control,p_treat,reward_app_activity,population_fit,preferred_offer_type,maturity_flag,total_spend,frequency,recency_h
B9106CE88CEE435196F0314DB1989B63,Low-Value Low-Response,0.0,0.8191,3.32,0.2467,0.6363,0.883,0.8,0.25,No paid offer preference,mature,16.6,5,18
FA91970BAC0B472481164DA2C9B619F8,High-Value Responsive,3.5,0.8189,17.1115,0.2524,0.478,0.7304,1.0,0.8,Mixed,mature,222.45,13,30
D1C50A0B12B84565A5182EE69F6C773E,Low-Value Low-Response,0.0,0.8188,3.1675,0.2585,0.3052,0.5637,1.0,0.0,No paid offer preference,mature,12.67,4,336
47849FFD86E34E40A763BB66AD81FBB1,Low-Value Low-Response,0.0,0.8187,3.6075,0.2269,0.4112,0.6382,0.75,0.0,No paid offer preference,mature,14.43,4,30
123B82AF56404EC3BECE3DE96B947FC2,Dormant Value Customers,4.0,0.8187,25.138,0.1917,0.3623,0.554,0.4,1.0,Mixed,mature,125.69,5,138
E6F70ED8C4A94FA3AB4114DB4C45732C,High-Value Responsive,3.5,0.8184,13.4656,0.3207,0.429,0.7497,0.6667,1.0,Mixed,mature,121.19,9,90
54A93E6E0F864BE19C02F7726770A059,Low-Value Low-Response,0.0,0.8183,2.416,0.3387,0.4714,0.8101,1.0,0.0,No paid offer preference,mature,12.08,5,90
D20A00B702A248E981279374503DE506,Low-Value Low-Response,0.0,0.818,2.0362,0.4017,0.5481,0.9498,0.875,0.0,No paid offer preference,mature,16.29,8,0
80E68E62C02847F784266D7D6F0E75F5,Low-Value Low-Response,0.0,0.818,3.2291,0.2533,0.5827,0.836,0.8182,0.0,No paid offer preference,mature,35.52,11,42
A54FDE7C149C42C394407F40052633BA,High-Value Responsive,3.5,0.8179,12.025,0.3591,0.5229,0.882,0.8,1.0,Mixed,mature,120.25,10,6
37DEE128B84B4300AD61E198F5039524,Low-Value Low-Response,0.0,0.8179,3.4329,0.2383,0.3823,0.6206,0.2857,0.0,No paid offer preference,mature,24.03,7,120
3FAB840FA8CD489FAF5B86AE7E49B340,Low-Value Low-Response,0.0,0.8176,2.79,0.293,0.3807,0.6737,0.375,0.0,No paid offer preference,mature,22.32,8,0
A4C20459489645AC9DD9CD82CD53ADE9,Low-Value Low-Response,0.0,0.8174,3.6333,0.225,0.3547,0.5796,1.0,0.0,No paid offer preference,mature,10.9,3,78
89E87FE900F941E58B903EB6C444B50F,Low-Value Low-Response,0.0,0.8171,4.4525,0.1835,0.3647,0.5482,1.0,0.25,No paid offer preference,mature,17.81,4,54
DFC3B4AF2BD94EF3B32E09517A657DB5,Low-Value Low-Response,0.0,0.8168,2.7556,0.2964,0.5823,0.8787,0.7778,0.3333,No paid offer preference,mature,24.8,9,228
E40650C705384775B3CA0223FE6F10BE,Low-Value Low-Response,0.0,0.8167,2.9083,0.2808,0.3938,0.6746,0.6667,0.0,No paid offer preference,mature,17.45,6,12
03F75AC6DB7A457DBD6086E6B86A4FD1,Low-Value Low-Response,0.0,0.8166,5.13,0.1592,0.3586,0.5178,1.0,0.0,No paid offer preference,mature,20.52,4,114
8A315401AFE44E9C9FC99BA05E4D4889,Low-Value Low-Response,0.0,0.8159,2.155,0.3786,0.4644,0.843,0.25,0.0,No paid offer preference,mature,8.62,4,144
9340B5FB0B094BF290DB110AFF473D5B,Low-Value Low-Response,0.0,0.8159,3.5625,0.229,0.4976,0.7266,0.75,0.0,No paid offer preference,mature,14.25,4,210
503A8A0DC54E434DA1B2F1E2D0035E67,Low-Value Low-Response,0.0,0.8159,4.095,0.1993,0.4833,0.6825,0.75,0.4,No paid offer preference,mature,16.38,4,168
2D3C956111AD434786E39ED79354DD5A,Low-Value Low-Response,0.0,0.8155,4.024,0.2027,0.3911,0.5937,1.0,0.5,No paid offer preference,mature,20.12,5,12
84C5E2D3EDD44D17B72928CF4A1CA033,Low-Value Low-Response,0.0,0.8154,2.5367,0.3214,0.3589,0.6803,1.0,0.0,No paid offer preference,mature,15.22,6,168
4520CAF5F7AC4436B2B536E1315BD6DF,High-Value Responsive,3.5,0.8154,20.2825,0.2128,0.5335,0.7463,0.875,1.0,Mixed,mature,162.26,8,12
67655738B1624F5BB5890CBEA090FE45,High-Value Responsive,3.5,0.8153,20.17,0.2139,0.5386,0.7525,0.8571,1.0,Mixed,mature,141.19,7,0
E99FE37403644ECA8353FE99768B7D0E,High-Value Responsive,3.5,0.8151,12.4986,0.3453,0.3368,0.6821,0.7857,1.0,Mixed,mature,174.98,14,48
74466F2B45604DB6AE5B5E0289313997,High-Value Responsive,3.5,0.8151,13.4945,0.3198,0.5218,0.8416,0.7273,1.0,Mixed,mature,148.44,11,60
EE42780B68644FAFAB26CC3AF7C1422E,Dormant Value Customers,4.0,0.8151,18.7033,0.2574,0.303,0.5605,0.6667,0.6667,Mixed,mature,56.11,3,54
E3F56A59459A44469EAA6C12BC04AFD8,Low-Value Low-Response,0.0,0.8145,4.6344,0.1757,0.4158,0.5916,1.0,0.5,No paid offer preference,mature,41.71,9,60
E802278D63194B90BDA810E39F42B55C,Low-Value Low-Response,0.0,0.8143,2.55,0.3193,0.3309,0.6502,0.8,0.3333,No paid offer preference,mature,12.75,5,114
098D124614DF4E4B862D678160B98638,Low-Value Low-Response,0.0,0.8138,2.0256,0.4018,0.4673,0.8691,0.7778,0.5,No paid offer preference,mature,18.23,9,84
3CCC9EFE36DC4F13A8A5FC3F3F655F2A,Low-Value Low-Response,0.0,0.8137,2.042,0.3985,0.5364,0.9349,0.9,0.0,No paid offer preference,mature,20.42,10,18
64257CB56316491FAE38E62F2687A66C,Low-Value Low-Response,0.0,0.8132,2.5271,0.3218,0.4955,0.8173,1.0,0.3333,No paid offer preference,mature,17.69,7,84
26A2AB820A234213818A1A15E15EAFEE,Dormant Value Customers,4.0,0.813,18.4117,0.2614,0.4449,0.7063,1.0,0.6667,Mixed,mature,110.47,6,192
52173904E1F146CC800D9BC433C9EE70,Low-Value Low-Response,0.0,0.813,3.555,0.2287,0.3888,0.6175,1.0,0.0,No paid offer preference,thin_history,7.11,2,84
124178989B474B3A9E8779885FAAA0DC,Dormant Value Customers,4.0,0.8127,20.862,0.2307,0.4551,0.6858,0.6,1.0,Mixed,mature,104.31,5,12
BAE134FDF29E4734BB7165E0CE4E8297,Low-Value Low-Response,0.0,0.8113,2.8,0.2898,0.3561,0.6458,0.8,0.0,No paid offer preference,mature,14.0,5,120
9432BB48818349A5A6C6CEB3E67D3998,Low-Value Low-Response,0.0,0.8107,2.9614,0.2738,0.3764,0.6502,1.0,0.2,No paid offer preference,mature,20.73,7,156
A1823A6FD86B4D88905C5E9339C86DB1,Low-Value Low-Response,0.0,0.8104,2.02,0.4012,0.4171,0.8183,0.6,0.0,No paid offer preference,mature,10.1,5,78
CC5ACECEA5CE4CAE8B4529D418993F00,Low-Value Low-Response,0.0,0.8103,2.0275,0.3996,0.4322,0.8319,0.875,0.0,No paid offer preference,mature,16.22,8,162
E1524552A290403B8B99074C917A3F60,Low-Value Low-Response,0.0,0.8103,2.3617,0.3431,0.3685,0.7116,1.0,0.0,No paid offer preference,mature,14.17,6,78
5AB73CC199824B2EA9D232C21C0A10E8,Low-Value Low-Response,0.0,0.81,2.1525,0.3763,0.3961,0.7724,1.0,0.0,No paid offer preference,mature,8.61,4,276
93AFB778DFF741F7AB012815A48BA473,Low-Value Low-Response,0.0,0.8098,2.5925,0.3124,0.3619,0.6743,0.5,0.0,No paid offer preference,mature,10.37,4,48
87B2124D7BB04EC1B1CBCA7942261D91,Dormant Value Customers,4.0,0.8091,15.936,0.3018,0.5024,0.8042,0.8,1.0,Mixed,mature,79.68,5,96
953D9E44FA3B46E788A540A26EC7EEEC,Low-Value Low-Response,0.0,0.8085,3.235,0.2499,0.607,0.8569,1.0,0.3333,No paid offer preference,mature,19.41,6,108
51F5192107FD4FD6A5BF0AA434E659CE,Low-Value Low-Response,0.0,0.8084,3.278,0.2466,0.4178,0.6644,0.6,0.0,No paid offer preference,mature,16.39,5,78
1BA42813A57B42ACBB3F64AE93F9B4D8,Low-Value Low-Response,0.0,0.8083,3.125,0.2586,0.5756,0.8343,0.6,0.3333,No paid offer preference,mature,31.25,10,84
879BE03973684F469619E086FEBA5B86,Low-Value Low-Response,0.0,0.8083,6.43,0.1257,0.3275,0.4532,0.6667,0.25,No paid offer preference,mature,19.29,3,204
8C23570C3E4849E09E84DEC8908AE404,Frequent Light Buyers,2.5,0.8076,9.3038,0.3555,0.5698,0.9253,0.3846,0.5,Discount,mature,120.95,13,48
FDC7C68803114B91B6E16DA1AA263D84,High-Value Responsive,3.5,0.8076,15.9581,0.2699,0.4032,0.6731,0.8125,1.0,Mixed,mature,255.33,16,42
A37CFA5F821440DEB5E5771A3BB2A0D7,Low-Value Low-Response,0.0,0.8075,3.0908,0.2613,0.6661,0.9274,0.6667,0.25,No paid offer preference,mature,37.09,12,144
18174519037241E9B1DDCB627CA4DC41,Low-Value Low-Response,0.0,0.8072,2.498,0.3231,0.3751,0.6983,0.4,0.0,No paid offer preference,mature,12.49,5,180
D448F3B1AE614E0DBC483EECA1AAD7A7,Low-Value Low-Response,0.0,0.8069,3.25,0.2483,0.3938,0.642,0.6,0.0,No paid offer preference,mature,16.25,5,24
AC088277F87F4D3C992457DBA9E53ADF,Low-Value Low-Response,0.0,0.8061,3.25,0.248,0.2902,0.5382,0.5,0.0,No paid offer preference,thin_history,13.0,4,24
6BC3AE7560A74586AE8AD8EC5B120A7D,High-Value Responsive,3.5,0.8041,15.83,0.2719,0.608,0.8799,0.6154,1.0,Mixed,mature,205.79,13,174
C1CD465847E2488482D863FF5FF15A20,Low-Value Low-Response,0.0,0.8039,3.768,0.2134,0.4187,0.632,0.4,0.0,No paid offer preference,mature,18.84,5,84
A8A2E7366A8444B6968FB2EBE27C68B6,Low-Value Low-Response,0.0,0.8037,3.5333,0.2275,0.428,0.6555,1.0,0.3333,No paid offer preference,mature,10.6,3,36
09E7E40EB89943458F4F79FE2E023DD6,Low-Value Low-Response,0.0,0.8037,3.5933,0.2237,0.4998,0.7234,1.0,0.2,No paid offer preference,mature,21.56,6,36
CE7D96F5DD8041708A8F67B1C57CF5D8,Low-Value Low-Response,0.0,0.8034,2.5914,0.31,0.5158,0.8258,0.7143,0.0,No paid offer preference,mature,36.28,14,36
8109D451A16E4E2690383F084E575A57,Low-Value Low-Response,0.0,0.8033,3.6075,0.2227,0.5511,0.7738,1.0,0.3333,No paid offer preference,mature,28.86,8,114
A36A8550A93E4D04AE93E5E6CCA1564D,Frequent Light Buyers,2.5,0.8028,9.6168,0.3434,0.4838,0.8273,0.5263,0.5,Discount,mature,182.72,19,72
FD35B070E181463293FF9DBB0D66E307,High-Value Responsive,3.5,0.8028,20.8992,0.2059,0.562,0.7679,0.8462,1.0,Mixed,mature,271.69,13,72
56E40AD16D764253874F5CAB88A0C949,Low-Value Low-Response,0.0,0.8027,2.808,0.2859,0.296,0.5819,0.4,0.0,No paid offer preference,thin_history,14.04,5,204
8BED51EFB97049B581FAB4772FC78843,Low-Value Low-Response,0.0,0.8026,3.2667,0.2457,0.3802,0.6259,0.6667,0.0,No paid offer preference,mature,9.8,3,96
6388786261EB42808F79E71509FB4855,Low-Value Low-Response,0.0,0.8022,4.302,0.1865,0.5579,0.7444,0.8,0.25,No paid offer preference,mature,21.51,5,216
3A930C2785294C8E9BC5D9E0A888BDAC,Low-Value Low-Response,0.0,0.8018,2.7936,0.287,0.6656,0.9526,0.7273,0.3333,No paid offer preference,mature,30.73,11,150
571B739ADA3041FB8FBD20F23CE034F7,High-Value Responsive,3.5,0.8014,12.694,0.3389,0.4943,0.8331,0.5,1.0,Mixed,mature,126.94,10,48
97B82B1DC51C49128EAC3DF380B69FCF,Dormant Value Customers,4.0,0.8012,16.0422,0.2993,0.354,0.6533,0.5556,0.6667,Mixed,mature,144.38,9,198
0A9B887BDF2D41B592BA69549760F191,Low-Value Low-Response,0.0,0.8012,2.8383,0.2823,0.5299,0.8122,1.0,0.25,No paid offer preference,mature,17.03,6,90
3AC3979CDCB24418B4CC8010D2725624,Low-Value Low-Response,0.0,0.8009,3.1,0.2584,0.4633,0.7216,1.0,0.0,No paid offer preference,mature,9.3,3,24
FF40374E1ECE425EA5CED2A3531BBE1C,Low-Value Low-Response,0.0,0.8004,5.6183,0.1425,0.377,0.5195,0.8333,0.5,No paid offer preference,mature,33.71,6,0
991386E4C20041428093919ED3C8F2BA,Low-Value Low-Response,0.0,0.8001,2.9883,0.2677,0.3321,0.5998,0.8333,0.3333,No paid offer preference,mature,17.93,6,72
2B9476FF747D4974AF5679AC8485E5F2,Dormant Value Customers,4.0,0.8001,25.2514,0.1901,0.4338,0.6239,1.0,1.0,Mixed,mature,176.76,7,78
646937B75C244DB49E7FF6247FD51AE2,Thin-History Low-Activity,1.0,0.8,5.06,0.3557,0.3131,0.6689,0.6667,0.0,No paid offer preference,mature,15.18,3,30
81F18E0B118342069ADFE3C16BE8DC2E,Thin-History Low-Activity,1.0,0.7996,6.44,0.2794,0.3911,0.6705,1.0,0.5,No paid offer preference,mature,19.32,3,198
9E95B65BDCBE475F9C42AEDB6C0B8F83,High-Value Responsive,3.5,0.7994,24.4127,0.1761,0.5912,0.7673,0.7273,0.6,Mixed,mature,268.54,11,222
4A74C87B845E49B7B73A2674E09798E5,Low-Value Low-Response,0.0,0.799,4.06,0.1968,0.487,0.6838,0.8333,0.5,No paid offer preference,mature,24.36,6,138
FFAC285A64714ACA8EFD8D61A5606E84,Low-Value Low-Response,0.0,0.7987,3.21,0.2488,0.3786,0.6274,1.0,0.3333,No paid offer preference,mature,9.63,3,6
630397A8EB8E48BC8169767588897B22,Dormant Value Customers,4.0,0.7979,17.2033,0.2789,0.343,0.6219,0.5,0.6667,Mixed,mature,103.22,6,174
D7012CA0A41245FB890C3CD0F361D1CD,High-Value Responsive,3.5,0.7976,16.324,0.2633,0.4315,0.6947,1.0,1.0,Mixed,mature,163.24,10,96
2BBE484F9F9F4F0DAA52A76FCC16E27A,Low-Value Low-Response,0.0,0.7976,4.1675,0.1914,0.3728,0.5642,0.5,0.0,No paid offer preference,mature,16.67,4,24
7037AABFCF9A452796D3CB2E9805B0A0,High-Value Responsive,3.5,0.7971,13.265,0.3239,0.5125,0.8365,0.9,1.0,Mixed,mature,132.65,10,60
548282598F884537B30D6C2CD3173DF6,Low-Value Low-Response,0.0,0.7971,2.48,0.3214,0.3513,0.6727,0.6667,0.0,No paid offer preference,mature,7.44,3,258
E18467D77F944C509DC9FDAE51ACFA3E,High-Value Responsive,3.5,0.7968,19.253,0.2232,0.5473,0.7704,0.7,1.0,Mixed,mature,192.53,10,30
699B6139AAE54432A21CE41F0AD77FC6,Low-Value Low-Response,0.0,0.7963,3.738,0.213,0.3595,0.5725,0.8,0.0,No paid offer preference,mature,18.69,5,42
0A53D7787B594BA79E69CF19DE80A8C9,Low-Value Low-Response,0.0,0.7957,3.7838,0.2103,0.4405,0.6508,0.625,0.0,No paid offer preference,mature,30.27,8,84
C836AE4CA1CF403785B879C7B3372EAB,Low-Value Low-Response,0.0,0.7953,3.766,0.2112,0.3914,0.6026,0.6,0.3333,No paid offer preference,mature,18.83,5,78
461FB9EDDB8244F0A7485F9B6BAEE3D5,Low-Value Low-Response,0.0,0.7952,2.468,0.3222,0.3466,0.6688,0.6,0.0,No paid offer preference,mature,12.34,5,90
E15B25AB55B1440CAAB573BE8E8C5AFC,Low-Value Low-Response,0.0,0.7951,4.2157,0.1886,0.6703,0.8589,0.7143,0.3333,No paid offer preference,mature,29.51,7,102
0D2C8F6E2CD441BBBBFAF0036C41630D,High-Value Responsive,3.5,0.795,21.7107,0.1978,0.5854,0.7832,0.7857,1.0,Mixed,mature,303.95,14,36
921FA526AA10416E826A283E8E0CC359,Low-Value Low-Response,0.0,0.7946,3.2943,0.2412,0.4119,0.6531,1.0,0.3333,No paid offer preference,mature,23.06,7,66
2847621B6EFC4AD5A039FE338FEF2890,Low-Value Low-Response,0.0,0.7943,2.265,0.3507,0.4889,0.8396,0.625,0.3333,No paid offer preference,mature,18.12,8,12
3083B4B83D3C436D90FB41297DA0E9D3,Low-Value Low-Response,0.0,0.7942,3.167,0.2508,0.6234,0.8741,1.0,0.3333,No paid offer preference,mature,31.67,10,156
2C6F50C1C07A444896E2A4E31D724F92,Dormant Value Customers,4.0,0.7942,20.6788,0.2318,0.5271,0.7589,0.625,1.0,Mixed,mature,165.43,8,30
8CD0EDCB3A6B44DF9BE5E7C8831A5C53,Low-Value Low-Response,0.0,0.7941,2.6914,0.295,0.5789,0.874,0.5714,0.0,No paid offer preference,mature,18.84,7,30
989C1A0AAB464AEFBEFF92261B090784,High-Value Responsive,3.5,0.7941,17.4389,0.2462,0.6566,0.9029,1.0,1.0,Mixed,mature,156.95,9,0
639F9A6B3B7343E8A0E9E1851C30B867,High-Value Responsive,3.5,0.7939,11.3631,0.3779,0.5265,0.9044,0.8462,1.0,Mixed,mature,147.72,13,66
DC1CAA5F072C4F8690B900279E01692D,Dormant Value Customers,4.0,0.7938,18.7633,0.2555,0.3594,0.6149,0.6667,0.3333,Mixed,mature,56.29,3,204
71DF811AFCA5451ABA08B85656DA3D45,Dormant Value Customers,4.0,0.7936,21.2133,0.226,0.4102,0.6361,1.0,0.6667,Mixed,mature,63.64,3,42
09020CACD73B48A7B1D1310DD9CA004B,Low-Value Low-Response,0.0,0.7933,3.015,0.2631,0.3521,0.6153,0.5,0.0,No paid offer preference,thin_history,18.09,6,90
04CA68B26EF14FBC96EB01AB1F2D1FC2,Low-Value Low-Response,0.0,0.7929,2.866,0.2767,0.5578,0.8345,1.0,0.0,No paid offer preference,mature,28.66,10,90
B7C51AC14FAA45D1B8A0756D4216DEDE,Low-Value Low-Response,0.0,0.7928,1.797,0.4412,0.481,0.9222,0.3,0.0,No paid offer preference,thin_history,17.97,10,42
9ECFF93351B440BBBED22426E36BE615,Low-Value Low-Response,0.0,0.7928,2.378,0.3334,0.581,0.9144,0.9,0.0,No paid offer preference,mature,23.78,10,54
EA5F76F81DC8488A955172FB91D06BCA,Low-Value Low-Response,0.0,0.7925,1.9733,0.4016,0.4637,0.8653,0.8889,0.3333,No paid offer preference,mature,17.76,9,72
186D6403F5824C739555B732F4AF3F16,Low-Value Low-Response,0.0,0.7917,2.8333,0.2794,0.428,0.7075,0.8333,0.0,No paid offer preference,mature,17.0,6,120
BEBDC3ABC2044D1A9786C77D72D215C0,Frequent Light Buyers,2.5,0.7911,9.5475,0.3447,0.4546,0.7993,0.5,0.5,Discount,mature,76.38,8,162
0DEF8320FC9E4EC1A74E75BD3E1A993F,Low-Value Low-Response,0.0,0.7911,2.5562,0.3095,0.4322,0.7416,0.875,0.0,No paid offer preference,mature,20.45,8,90
AE01EAAC580E4809905A0AE88EE08993,Low-Value Low-Response,0.0,0.791,3.132,0.2526,0.347,0.5995,0.6,0.5,No paid offer preference,mature,15.66,5,78
2EB7ED92AF71400FA3148056C388CA1B,Low-Value Low-Response,0.0,0.7905,3.0167,0.262,0.4673,0.7294,1.0,0.0,No paid offer preference,mature,18.1,6,54
313B01DB6D7441D8814CD7926E114B34,High-Value Responsive,3.5,0.79,12.6667,0.3387,0.5059,0.8446,0.8889,0.75,Mixed,mature,114.0,9,42
D2AEA34126B84E40856E25A4ED49A611,Low-Value Low-Response,0.0,0.7894,3.668,0.2152,0.407,0.6222,0.6,0.3333,No paid offer preference,mature,18.34,5,150
48F619684F974654B7643F28DFD8E1EA,Low-Value Low-Response,0.0,0.7893,2.2617,0.349,0.5304,0.8794,1.0,0.0,No paid offer preference,mature,13.57,6,0
AB68C87257344BA7963064DD8B4B9350,Low-Value Low-Response,0.0,0.7892,2.6014,0.3034,0.4178,0.7211,0.8571,0.0,No paid offer preference,mature,18.21,7,6
4BBCB71A7F75455E9957413CF743FEF7,Low-Value Low-Response,0.0,0.7888,2.1989,0.3587,0.453,0.8117,0.8889,0.0,No paid offer preference,mature,19.79,9,102
53BAC762AF27471EB294FF89CA1BAE2C,Low-Value Low-Response,0.0,0.7886,2.3514,0.3354,0.4925,0.8278,0.4286,0.5,No paid offer preference,mature,16.46,7,72
03B810EC338C4A85B063449F40C7B9CC,Low-Value Low-Response,0.0,0.7885,3.47,0.2272,0.3519,0.5791,1.0,0.0,No paid offer preference,mature,13.88,4,42
AB147264895D4AEBBB0FCBCDE4CE3393,High-Value Responsive,3.5,0.7884,11.905,0.3602,0.5681,0.9283,0.8,0.75,Mixed,mature,119.05,10,12
41B149B89F654DCBBD9906CEC1037A37,Low-Value Low-Response,0.0,0.7884,2.482,0.3177,0.4981,0.8157,0.2,0.0,No paid offer preference,mature,12.41,5,150
E112DF4E6ABA4FF79790A75E7304CBC5,High-Value Responsive,3.5,0.7879,11.4664,0.374,0.5616,0.9355,0.7273,1.0,Mixed,mature,126.13,11,54
AEEA18CF2E8D455C98453C546292A9F6,High-Value Responsive,3.5,0.7874,23.21,0.1847,0.6759,0.8606,1.0,1.0,Mixed,mature,162.47,7,12
341D5D291E4D413EBEA827B44C57FE4A,Low-Value Low-Response,0.0,0.787,2.498,0.315,0.4835,0.7985,1.0,0.0,No paid offer preference,mature,12.49,5,36
0CBB467090B142CA89D238BF9A9A3B4D,Low-Value Low-Response,0.0,0.7867,2.6083,0.3016,0.3991,0.7007,0.6667,0.5,No paid offer preference,mature,15.65,6,66
223D9000D7BD4E72AF8AC193C1760BE1,Dormant Value Customers,4.0,0.7863,19.9633,0.2398,0.5205,0.7603,1.0,0.6,Mixed,mature,119.78,6,36
7B08D79BC4104676B792F80EA4AEB332,Low-Value Low-Response,0.0,0.7862,3.985,0.1973,0.3765,0.5738,0.75,0.25,No paid offer preference,mature,15.94,4,174
C60F5CD0BDC64124BF1C206F9BF94C64,Low-Value Low-Response,0.0,0.7859,2.9775,0.264,0.4089,0.6729,0.5,0.0,No paid offer preference,mature,11.91,4,48
EDC6D54B289C4638A7E59561C0286036,Low-Value Low-Response,0.0,0.7856,2.625,0.2993,0.3138,0.6131,0.0,0.0,No paid offer preference,thin_history,5.25,2,108
0DDAD59124E745D98D38210400400A97,Low-Value Low-Response,0.0,0.7855,2.295,0.3423,0.4674,0.8097,1.0,0.0,No paid offer preference,mature,9.18,4,282
67F1A9D497EE467CA2A679C84BB387A0,Low-Value Low-Response,0.0,0.7853,5.0117,0.1567,0.4263,0.583,1.0,0.25,No paid offer preference,mature,30.07,6,42
059DF2CCBA4A442EB5537FBD8519569B,Low-Value Low-Response,0.0,0.7849,2.198,0.3571,0.3811,0.7382,0.6,0.0,No paid offer preference,mature,10.99,5,0
0BC7C49F736C4A7FB104595DF8C54D74,Low-Value Low-Response,0.0,0.7842,2.0817,0.3767,0.4915,0.8682,0.5,0.0,No paid offer preference,mature,12.49,6,102
5B840B03CB2E48F0968E6DF6260CD89D,Low-Value Low-Response,0.0,0.7842,2.6767,0.293,0.3944,0.6874,1.0,0.0,No paid offer preference,mature,8.03,3,126
D5EA4111AE9C4CCB998C0019C91C9329,Low-Value Low-Response,0.0,0.7839,2.69,0.2914,0.3304,0.6218,0.3333,0.0,No paid offer preference,mature,8.07,3,30
C963D3E445D94A8F96DC27D6AB62EED8,Low-Value Low-Response,0.0,0.7839,4.39,0.1786,0.4443,0.6228,1.0,0.0,No paid offer preference,mature,26.34,6,30
B9BD8701220E4B6892138BA2F45CE8A3,Low-Value Low-Response,0.0,0.7837,5.1286,0.1528,0.5146,0.6674,0.8571,0.25,No paid offer preference,mature,35.9,7,42
7833BBD264454BE68861E014745A8982,Low-Value Low-Response,0.0,0.7834,2.65,0.2956,0.3469,0.6426,0.6667,0.0,No paid offer preference,mature,7.95,3,120
CD7A38526E914D3F956B278E2B87632D,High-Value Responsive,3.5,0.7831,22.9818,0.1864,0.5792,0.7656,0.9091,1.0,Mixed,mature,252.8,11,12
82971ACB386C480BB8E0E7644B1E380B,Low-Value Low-Response,0.0,0.783,2.54,0.3083,0.3581,0.6664,0.4286,0.5,No paid offer preference,mature,17.78,7,18
7FE74546855C43A48936E6554CAAE7AA,Low-Value Low-Response,0.0,0.7829,2.4067,0.3253,0.2964,0.6216,0.6667,0.0,No paid offer preference,mature,7.22,3,198
91A2C0A57B2049A3B0B8EA809E9273B5,Low-Value Low-Response,0.0,0.7829,3.5271,0.222,0.3847,0.6067,1.0,0.0,No paid offer preference,mature,24.69,7,30
63996E7147C44A208BFDCD92EF0F49F7,High-Value Responsive,3.5,0.7827,13.5994,0.3149,0.3614,0.6763,0.875,1.0,Mixed,mature,217.59,16,0
FBF462221C894F59B9CC5F474D55DE99,High-Value Responsive,3.5,0.7824,24.4489,0.1752,0.5905,0.7657,1.0,1.0,Mixed,mature,220.04,9,120
B5B272AC33774022BCCF6DD9D28F0425,Low-Value Low-Response,0.0,0.7821,3.72,0.2102,0.4041,0.6143,1.0,0.2,No paid offer preference,mature,26.04,7,12
B5957BA0798349F292FDC8A859647D2F,High-Value Responsive,3.5,0.7819,15.3569,0.2788,0.5682,0.847,0.8125,1.0,Mixed,mature,245.71,16,108
7439916BADF344848FFA1CEB0567B773,Low-Value Low-Response,0.0,0.7815,2.8575,0.2735,0.3963,0.6698,1.0,0.0,No paid offer preference,mature,11.43,4,234
947653E4BC364E8FB4A201362688454C,Low-Value Low-Response,0.0,0.7814,2.9175,0.2678,0.3018,0.5697,0.75,0.0,No paid offer preference,thin_history,11.67,4,216
3A365B06F4ED44F7BD75F2C71FC26915,Low-Value Low-Response,0.0,0.7812,3.225,0.2422,0.3465,0.5887,0.75,0.3333,No paid offer preference,mature,12.9,4,324
30333EA9EE1E4405ADF1B5C54DD60553,Low-Value Low-Response,0.0,0.7801,2.9667,0.263,0.3852,0.6481,1.0,0.2,No paid offer preference,mature,8.9,3,234
E3AE7C08C05341248CBBCD5860544CFF,Low-Value Low-Response,0.0,0.7798,2.7357,0.285,0.4629,0.7479,1.0,0.0,No paid offer preference,mature,19.15,7,180
104A73B6D8F049F0BDC9388EF4998526,High-Value Responsive,3.5,0.7798,22.5675,0.1896,0.5702,0.7598,1.0,1.0,Mixed,mature,270.81,12,30
D882B308CF6F419386AB5C3ED3DEF76E,High-Value Responsive,3.5,0.7794,11.117,0.3849,0.5018,0.8867,0.7,1.0,Mixed,mature,111.17,10,48
153E3FBA42944EE78B570D202A0494EF,Low-Value Low-Response,0.0,0.7782,3.2043,0.2429,0.4594,0.7023,0.5714,0.3333,No paid offer preference,mature,22.43,7,30
0E6D0E08329C4D0C90987D234F0983D2,High-Value Responsive,3.5,0.7781,12.5458,0.341,0.5728,0.9138,1.0,1.0,Mixed,mature,301.1,24,0
079A60E8E7694FFB8D9A4DDF45E85897,High-Value Responsive,3.5,0.778,15.9257,0.2686,0.6143,0.883,0.2857,0.6667,Mixed,mature,222.96,14,6
3D0FECE0CE584B8C9A2820DA552FDBAB,Low-Value Low-Response,0.0,0.7779,2.74,0.2839,0.3612,0.6451,0.75,0.0,No paid offer preference,mature,10.96,4,24
B78A64A427EB43F08FD80C68B4D3B973,High-Value Responsive,3.5,0.7777,13.0925,0.3267,0.5461,0.8728,0.625,1.0,Mixed,mature,104.74,8,0
969C53826F9C43078440997EEB4CB0A7,Low-Value Low-Response,0.0,0.7777,3.6417,0.2136,0.4376,0.6511,0.5,0.3333,No paid offer preference,mature,21.85,6,24
D955F6F0BFA5431FA8072C8DD77B46A9,Low-Value Low-Response,0.0,0.7776,4.36,0.1783,0.3571,0.5354,1.0,0.2,No paid offer preference,mature,17.44,4,12
C6BAB8832FD043E5B81DC5F0B587EC6D,Dormant Value Customers,4.0,0.7768,20.82,0.2294,0.5641,0.7935,1.0,1.0,Mixed,mature,124.92,6,96
